PATTERN,AT00Z2IN,AT00Z2RE,AT00Z2TE,AT00Z2TR
"M05,D04,H11",0.0,0.0,0.0,0.0
"M05,D04,H12",0.0,0.0,0.0,0.0
"M05,D04,H13",0.0,0.0,0.0,0.0
"M05,D04,H14",0.0,0.0,0.0,0.0
"M05,D04,H15",0.0,0.0,0.0,0.0
"M05,D04,H16",0.0,0.0,0.0,0.0
"M05,D04,H17",0.0,0.0,0.0,0.0
"M05,D04,H18",0.0,0.0,0.0,0.0
"M05,D04,H19",0.0,0.0,0.0,0.0
"M05,D04,H20",0.0,0.0,0.0,0.0
"M05,D04,H21",0.0,0.0,0.0,0.0
"M05,D04,H22",0.0,0.0,0.0,0.0
"M05,D04,H23",0.0,0.0,0.0,0.0
"M05,D04,H24",0.0,0.0,0.0,0.0
"M05,D05,H1",0.0,0.0,0.0,0.0
"M05,D05,H2",0.0,0.0,0.0,0.0
"M05,D05,H3",0.0,0.0,0.0,0.0
"M05,D05,H4",0.0,0.0,0.0,0.0
"M05,D05,H5",0.0,0.0,0.0,0.0
"M05,D05,H6",0.0,0.0,0.0,0.0
"M05,D05,H7",0.0,0.0,0.0,0.0
"M05,D05,H8",0.0,0.0,0.0,0.0
"M05,D05,H9",0.0,0.0,0.0,0.0
"M05,D05,H10",0.0,0.0,0.0,0.0
"M05,D05,H11",0.0,0.0,0.0,0.0
"M05,D05,H12",0.0,0.0,0.0,0.0
"M05,D05,H13",0.0,0.0,0.0,0.0
"M05,D05,H14",0.0,0.0,0.0,0.0
"M05,D05,H15",0.0,0.0,0.0,0.0
"M05,D05,H16",0.0,0.0,0.0,0.0
"M05,D05,H17",0.0,0.0,0.0,0.0
"M05,D05,H18",0.0,0.0,0.0,0.0
"M05,D05,H19",0.0,0.0,0.0,0.0
"M05,D05,H20",0.0,0.0,0.0,0.0
"M05,D05,H21",0.0,0.0,0.0,0.0
"M05,D05,H22",0.0,0.0,0.0,0.0
"M05,D05,H23",0.0,0.0,0.0,0.0
"M05,D05,H24",0.0,0.0,0.0,0.0
"M05,D06,H1",0.0,0.0,0.0,0.0
"M05,D06,H2",0.0,0.0,0.0,0.0
"M05,D06,H3",0.0,0.0,0.0,0.0
"M05,D06,H4",0.0,0.0,0.0,0.0
"M05,D06,H5",0.0,0.0,0.0,0.0
"M05,D06,H6",0.0,0.0,0.0,0.0
"M05,D06,H7",0.0,0.0,0.0,0.0
"M05,D06,H8",0.0,0.0,0.0,0.0
"M05,D06,H9",0.0,0.0,0.0,0.0
"M05,D06,H10",0.0,0.0,0.0,0.0
"M05,D06,H11",0.0,0.0,0.0,0.0
"M05,D06,H12",0.0,0.0,0.0,0.0
"M05,D06,H13",0.0,0.0,0.0,0.0
"M05,D06,H14",0.0,0.0,0.0,0.0
"M05,D06,H15",0.0,0.0,0.0,0.0
"M05,D06,H16",0.0,0.0,0.0,0.0
"M05,D06,H17",0.0,0.0,0.0,0.0
"M05,D06,H18",0.0,0.0,0.0,0.0
"M05,D06,H19",0.0,0.0,0.0,0.0
"M05,D06,H20",0.0,0.0,0.0,0.0
"M05,D06,H21",0.0,0.0,0.0,0.0
"M05,D06,H22",0.0,0.0,0.0,0.0
"M05,D06,H23",0.0,0.0,0.0,0.0
"M05,D06,H24",0.0,0.0,0.0,0.0
"M05,D07,H1",0.0,0.0,0.0,0.0
"M05,D07,H2",0.0,0.0,0.0,0.0
"M05,D07,H3",0.0,0.0,0.0,0.0
"M05,D07,H4",0.0,0.0,0.0,0.0
"M05,D07,H5",0.0,0.0,0.0,0.0
"M05,D07,H6",0.0,0.0,0.0,0.0
"M05,D07,H7",0.0,0.0,0.0,0.0
"M05,D07,H8",0.0,0.0,0.0,0.0
"M05,D07,H9",0.0,0.0,0.0,0.0
"M05,D07,H10",0.0,0.0,0.0,0.0
"M05,D07,H11",0.0,0.0,0.0,0.0
"M05,D07,H12",0.0,0.0,0.0,0.0
"M05,D07,H13",0.0,0.0,0.0,0.0
"M05,D07,H14",0.0,0.0,0.0,0.0
"M05,D07,H15",0.0,0.0,0.0,0.0
"M05,D07,H16",0.0,0.0,0.0,0.0
"M05,D07,H17",0.0,0.0,0.0,0.0
"M05,D07,H18",0.0,0.0,0.0,0.0
"M05,D07,H19",0.0,0.0,0.0,0.0
"M05,D07,H20",0.0,0.0,0.0,0.0
"M05,D07,H21",0.0,0.0,0.0,0.0
"M05,D07,H22",0.0,0.0,0.0,0.0
"M05,D07,H23",0.0,0.0,0.0,0.0
"M05,D07,H24",0.0,0.0,0.0,0.0
"M05,D08,H1",0.0,0.0,0.0,0.0
"M05,D08,H2",0.0,0.0,0.0,0.0
"M05,D08,H3",0.0,0.0,0.0,0.0
"M05,D08,H4",0.0,0.0,0.0,0.0
"M05,D08,H5",0.0,0.0,0.0,0.0
"M05,D08,H6",0.0,0.0,0.0,0.0
"M05,D08,H7",0.0,0.0,0.0,0.0
"M05,D08,H8",0.0,0.0,0.0,0.0
"M05,D08,H9",0.0,0.0,0.0,0.0
"M05,D08,H10",0.0,0.0,0.0,0.0
"M05,D08,H11",0.0,0.0,0.0,0.0
"M05,D08,H12",0.0,0.0,0.0,0.0
"M05,D08,H13",0.0,0.0,0.0,0.0
"M05,D08,H14",0.0,0.0,0.0,0.0
"M05,D08,H15",0.0,0.0,0.0,0.0
"M05,D08,H16",0.0,0.0,0.0,0.0
"M05,D08,H17",0.0,0.0,0.0,0.0
"M05,D08,H18",0.0,0.0,0.0,0.0
"M05,D08,H19",0.0,0.0,0.0,0.0
"M05,D08,H20",0.0,0.0,0.0,0.0
"M05,D08,H21",0.0,0.0,0.0,0.0
"M05,D08,H22",0.0,0.0,0.0,0.0
"M05,D08,H23",0.0,0.0,0.0,0.0
"M05,D08,H24",0.0,0.0,0.0,0.0
"M05,D09,H1",0.0,0.0,0.0,0.0
"M05,D09,H2",0.0,0.0,0.0,0.0
"M05,D09,H3",0.0,0.0,0.0,0.0
"M05,D09,H4",0.0,0.0,0.0,0.0
"M05,D09,H5",0.0,0.0,0.0,0.0
"M05,D09,H6",0.0,0.0,0.0,0.0
"M05,D09,H7",0.0,0.0,0.0,0.0
"M05,D09,H8",0.0,0.0,0.0,0.0
"M05,D09,H9",0.0,0.0,0.0,0.0
"M05,D09,H10",0.0,0.0,0.0,0.0
"M05,D09,H11",0.0,0.0,0.0,0.0
"M05,D09,H12",0.0,0.0,0.0,0.0
"M05,D09,H13",0.0,0.0,0.0,0.0
"M05,D09,H14",0.0,0.0,0.0,0.0
"M05,D09,H15",0.0,0.0,0.0,0.0
"M05,D09,H16",0.0,0.0,0.0,0.0
"M05,D09,H17",0.0,0.0,0.0,0.0
"M05,D09,H18",0.0,0.0,0.0,0.0
"M05,D09,H19",0.0,0.0,0.0,0.0
"M05,D09,H20",0.0,0.0,0.0,0.0
"M05,D09,H21",0.0,0.0,0.0,0.0
"M05,D09,H22",0.0,0.0,0.0,0.0
"M05,D09,H23",0.0,0.0,0.0,0.0
"M05,D09,H24",0.0,0.0,0.0,0.0
"M05,D10,H1",0.0,0.0,0.0,0.0
"M05,D10,H2",0.0,0.0,0.0,0.0
"M05,D10,H3",0.0,0.0,0.0,0.0
"M05,D10,H4",0.0,0.0,0.0,0.0
"M05,D10,H5",0.0,0.0,0.0,0.0
"M05,D10,H6",0.0,0.0,0.0,0.0
"M05,D10,H7",0.0,0.0,0.0,0.0
"M05,D10,H8",0.0,0.0,0.0,0.0
"M05,D10,H9",0.0,0.0,0.0,0.0
"M05,D10,H10",0.0,0.0,0.0,0.0
"M05,D10,H11",0.0,0.0,0.0,0.0
"M05,D10,H12",0.0,0.0,0.0,0.0
"M05,D10,H13",0.0,0.0,0.0,0.0
"M05,D10,H14",0.0,0.0,0.0,0.0
"M05,D10,H15",0.0,0.0,0.0,0.0
"M05,D10,H16",0.0,0.0,0.0,0.0
"M05,D10,H17",0.0,0.0,0.0,0.0
"M05,D10,H18",0.0,0.0,0.0,0.0
"M05,D10,H19",0.0,0.0,0.0,0.0
"M05,D10,H20",0.0,0.0,0.0,0.0
"M05,D10,H21",0.0,0.0,0.0,0.0
"M05,D10,H22",0.0,0.0,0.0,0.0
"M05,D10,H23",0.0,0.0,0.0,0.0
"M05,D10,H24",0.0,0.0,0.0,0.0
"M05,D11,H1",0.0,0.0,0.0,0.0
"M05,D11,H2",0.0,0.0,0.0,0.0
"M05,D11,H3",0.0,0.0,0.0,0.0
"M05,D11,H4",0.0,0.0,0.0,0.0
"M05,D11,H5",0.0,0.0,0.0,0.0
"M05,D11,H6",0.0,0.0,0.0,0.0
"M05,D11,H7",0.0,0.0,0.0,0.0
"M05,D11,H8",0.0,0.0,0.0,0.0
"M05,D11,H9",0.0,0.0,0.0,0.0
"M05,D11,H10",0.0,0.0,0.0,0.0
"M05,D11,H11",0.0,0.0,0.0,0.0
"M05,D11,H12",0.0,0.0,0.0,0.0
"M05,D11,H13",0.0,0.0,0.0,0.0
"M05,D11,H14",0.0,0.0,0.0,0.0
"M05,D11,H15",0.0,0.0,0.0,0.0
"M05,D11,H16",0.0,0.0,0.0,0.0
"M05,D11,H17",0.0,0.0,0.0,0.0
"M05,D11,H18",0.0,0.0,0.0,0.0
"M05,D11,H19",0.0,0.0,0.0,0.0
"M05,D11,H20",0.0,0.0,0.0,0.0
"M05,D11,H21",0.0,0.0,0.0,0.0
"M05,D11,H22",0.0,0.0,0.0,0.0
"M05,D11,H23",0.0,0.0,0.0,0.0
"M05,D11,H24",0.0,0.0,0.0,0.0
"M05,D12,H1",0.0,0.0,0.0,0.0
"M05,D12,H2",0.0,0.0,0.0,0.0
"M05,D12,H3",0.0,0.0,0.0,0.0
"M05,D12,H4",0.0,0.0,0.0,0.0
"M05,D12,H5",0.0,0.0,0.0,0.0
"M05,D12,H6",0.0,0.0,0.0,0.0
"M05,D12,H7",0.0,0.0,0.0,0.0
"M05,D12,H8",0.0,0.0,0.0,0.0
"M05,D12,H9",0.0,0.0,0.0,0.0
"M05,D12,H10",0.0,0.0,0.0,0.0
"M05,D12,H11",0.0,0.0,0.0,0.0
"M05,D12,H12",0.0,0.0,0.0,0.0
"M05,D12,H13",0.0,0.0,0.0,0.0
"M05,D12,H14",0.0,0.0,0.0,0.0
"M05,D12,H15",0.0,0.0,0.0,0.0
"M05,D12,H16",0.0,0.0,0.0,0.0
"M05,D12,H17",0.0,0.0,0.0,0.0
"M05,D12,H18",0.0,0.0,0.0,0.0
"M05,D12,H19",0.0,0.0,0.0,0.0
"M05,D12,H20",0.0,0.0,0.0,0.0
"M05,D12,H21",0.0,0.0,0.0,0.0
"M05,D12,H22",0.0,0.0,0.0,0.0
"M05,D12,H23",0.0,0.0,0.0,0.0
"M05,D12,H24",0.0,0.0,0.0,0.0
"M05,D13,H1",0.0,0.0,0.0,0.0
"M05,D13,H2",0.0,0.0,0.0,0.0
"M05,D13,H3",0.0,0.0,0.0,0.0
"M05,D13,H4",0.0,0.0,0.0,0.0
"M05,D13,H5",0.0,0.0,0.0,0.0
"M05,D13,H6",0.0,0.0,0.0,0.0
"M05,D13,H7",0.0,0.0,0.0,0.0
"M05,D13,H8",0.0,0.0,0.0,0.0
"M05,D13,H9",0.0,0.0,0.0,0.0
"M05,D13,H10",0.0,0.0,0.0,0.0
"M05,D13,H11",0.0,0.0,0.0,0.0
"M05,D13,H12",0.0,0.0,0.0,0.0
"M05,D13,H13",0.0,0.0,0.0,0.0
"M05,D13,H14",0.0,0.0,0.0,0.0
"M05,D13,H15",0.0,0.0,0.0,0.0
"M05,D13,H16",0.0,0.0,0.0,0.0
"M05,D13,H17",0.0,0.0,0.0,0.0
"M05,D13,H18",0.0,0.0,0.0,0.0
"M05,D13,H19",0.0,0.0,0.0,0.0
"M05,D13,H20",0.0,0.0,0.0,0.0
"M05,D13,H21",0.0,0.0,0.0,0.0
"M05,D13,H22",0.0,0.0,0.0,0.0
"M05,D13,H23",0.0,0.0,0.0,0.0
"M05,D13,H24",0.0,0.0,0.0,0.0
"M05,D14,H1",0.0,0.0,0.0,0.0
"M05,D14,H2",0.0,0.0,0.0,0.0
"M05,D14,H3",0.0,0.0,0.0,0.0
"M05,D14,H4",0.0,0.0,0.0,0.0
"M05,D14,H5",0.0,0.0,0.0,0.0
"M05,D14,H6",0.0,0.0,0.0,0.0
"M05,D14,H7",0.0,0.0,0.0,0.0
"M05,D14,H8",0.0,0.0,0.0,0.0
"M05,D14,H9",0.0,0.0,0.0,0.0
"M05,D14,H10",0.0,0.0,0.0,0.0
"M05,D14,H11",0.0,0.0,0.0,0.0
"M05,D14,H12",0.0,0.0,0.0,0.0
"M05,D14,H13",0.0,0.0,0.0,0.0
"M05,D14,H14",0.0,0.0,0.0,0.0
"M05,D14,H15",0.0,0.0,0.0,0.0
"M05,D14,H16",0.0,0.0,0.0,0.0
"M05,D14,H17",0.0,0.0,0.0,0.0
"M05,D14,H18",0.0,0.0,0.0,0.0
"M05,D14,H19",0.0,0.0,0.0,0.0
"M05,D14,H20",0.0,0.0,0.0,0.0
"M05,D14,H21",0.0,0.0,0.0,0.0
"M05,D14,H22",0.0,0.0,0.0,0.0
"M05,D14,H23",0.0,0.0,0.0,0.0
"M05,D14,H24",0.0,0.0,0.0,0.0
"M05,D15,H1",0.0,0.0,0.0,0.0
"M05,D15,H2",0.0,0.0,0.0,0.0
"M05,D15,H3",0.0,0.0,0.0,0.0
"M05,D15,H4",0.0,0.0,0.0,0.0
"M05,D15,H5",0.0,0.0,0.0,0.0
"M05,D15,H6",0.0,0.0,0.0,0.0
"M05,D15,H7",0.0,0.0,0.0,0.0
"M05,D15,H8",0.0,0.0,0.0,0.0
"M05,D15,H9",0.0,0.0,0.0,0.0
"M05,D15,H10",0.0,0.0,0.0,0.0
"M05,D15,H11",0.0,0.0,0.0,0.0
"M05,D15,H12",0.0,0.0,0.0,0.0
"M05,D15,H13",0.0,0.0,0.0,0.0
"M05,D15,H14",0.0,0.0,0.0,0.0
"M05,D15,H15",0.0,0.0,0.0,0.0
"M05,D15,H16",0.0,0.0,0.0,0.0
"M05,D15,H17",0.0,0.0,0.0,0.0
"M05,D15,H18",0.0,0.0,0.0,0.0
"M05,D15,H19",0.0,0.0,0.0,0.0
"M05,D15,H20",0.0,0.0,0.0,0.0
"M05,D15,H21",0.0,0.0,0.0,0.0
"M05,D15,H22",0.0,0.0,0.0,0.0
"M05,D15,H23",0.0,0.0,0.0,0.0
"M05,D15,H24",0.0,0.0,0.0,0.0
"M05,D16,H1",0.0,0.0,0.0,0.0
"M05,D16,H2",0.0,0.0,0.0,0.0
"M05,D16,H3",0.0,0.0,0.0,0.0
"M05,D16,H4",0.0,0.0,0.0,0.0
"M05,D16,H5",0.0,0.0,0.0,0.0
"M05,D16,H6",0.0,0.0,0.0,0.0
"M05,D16,H7",0.0,0.0,0.0,0.0
"M05,D16,H8",0.0,0.0,0.0,0.0
"M05,D16,H9",0.0,0.0,0.0,0.0
"M05,D16,H10",0.0,0.0,0.0,0.0
"M05,D16,H11",0.0,0.0,0.0,0.0
"M05,D16,H12",0.0,0.0,0.0,0.0
"M05,D16,H13",0.0,0.0,0.0,0.0
"M05,D16,H14",0.0,0.0,0.0,0.0
"M05,D16,H15",0.0,0.0,0.0,0.0
"M05,D16,H16",0.0,0.0,0.0,0.0
"M05,D16,H17",0.0,0.0,0.0,0.0
"M05,D16,H18",0.0,0.0,0.0,0.0
"M05,D16,H19",0.0,0.0,0.0,0.0
"M05,D16,H20",0.0,0.0,0.0,0.0
"M05,D16,H21",0.0,0.0,0.0,0.0
"M05,D16,H22",0.0,0.0,0.0,0.0
"M05,D16,H23",0.0,0.0,0.0,0.0
"M05,D16,H24",0.0,0.0,0.0,0.0
"M05,D17,H1",0.0,0.0,0.0,0.0
"M05,D17,H2",0.0,0.0,0.0,0.0
"M05,D17,H3",0.0,0.0,0.0,0.0
"M05,D17,H4",0.0,0.0,0.0,0.0
"M05,D17,H5",0.0,0.0,0.0,0.0
"M05,D17,H6",0.0,0.0,0.0,0.0
"M05,D17,H7",0.0,0.0,0.0,0.0
"M05,D17,H8",0.0,0.0,0.0,0.0
"M05,D17,H9",0.0,0.0,0.0,0.0
"M05,D17,H10",0.0,0.0,0.0,0.0
"M05,D17,H11",0.0,0.0,0.0,0.0
"M05,D17,H12",0.0,0.0,0.0,0.0
"M05,D17,H13",0.0,0.0,0.0,0.0
"M05,D17,H14",0.0,0.0,0.0,0.0
"M05,D17,H15",0.0,0.0,0.0,0.0
"M05,D17,H16",0.0,0.0,0.0,0.0
"M05,D17,H17",0.0,0.0,0.0,0.0
"M05,D17,H18",0.0,0.0,0.0,0.0
"M05,D17,H19",0.0,0.0,0.0,0.0
"M05,D17,H20",0.0,0.0,0.0,0.0
"M05,D17,H21",0.0,0.0,0.0,0.0
"M05,D17,H22",0.0,0.0,0.0,0.0
"M05,D17,H23",0.0,0.0,0.0,0.0
"M05,D17,H24",0.0,0.0,0.0,0.0
"M05,D18,H1",0.0,0.0,0.0,0.0
"M05,D18,H2",0.0,0.0,0.0,0.0
"M05,D18,H3",0.0,0.0,0.0,0.0
"M05,D18,H4",0.0,0.0,0.0,0.0
"M05,D18,H5",0.0,0.0,0.0,0.0
"M05,D18,H6",0.0,0.0,0.0,0.0
"M05,D18,H7",0.0,0.0,0.0,0.0
"M05,D18,H8",0.0,0.0,0.0,0.0
"M05,D18,H9",0.0,0.0,0.0,0.0
"M05,D18,H10",0.0,0.0,0.0,0.0
"M05,D18,H11",0.0,0.0,0.0,0.0
"M05,D18,H12",0.0,0.0,0.0,0.0
"M05,D18,H13",0.0,0.0,0.0,0.0
"M05,D18,H14",0.0,0.0,0.0,0.0
"M05,D18,H15",0.0,0.0,0.0,0.0
"M05,D18,H16",0.0,0.0,0.0,0.0
"M05,D18,H17",0.0,0.0,0.0,0.0
"M05,D18,H18",0.0,0.0,0.0,0.0
"M05,D18,H19",0.0,0.0,0.0,0.0
"M05,D18,H20",0.0,0.0,0.0,0.0
"M05,D18,H21",0.0,0.0,0.0,0.0
"M05,D18,H22",0.0,0.0,0.0,0.0
"M05,D18,H23",0.0,0.0,0.0,0.0
"M05,D18,H24",0.0,0.0,0.0,0.0
"M05,D19,H1",0.0,0.0,0.0,0.0
"M05,D19,H2",0.0,0.0,0.0,0.0
"M05,D19,H3",0.0,0.0,0.0,0.0
"M05,D19,H4",0.0,0.0,0.0,0.0
"M05,D19,H5",0.0,0.0,0.0,0.0
"M05,D19,H6",0.0,0.0,0.0,0.0
"M05,D19,H7",0.0,0.0,0.0,0.0
"M05,D19,H8",0.0,0.0,0.0,0.0
"M05,D19,H9",0.0,0.0,0.0,0.0
"M05,D19,H10",0.0,0.0,0.0,0.0
"M05,D19,H11",0.0,0.0,0.0,0.0
"M05,D19,H12",0.0,0.0,0.0,0.0
"M05,D19,H13",0.0,0.0,0.0,0.0
"M05,D19,H14",0.0,0.0,0.0,0.0
"M05,D19,H15",0.0,0.0,0.0,0.0
"M05,D19,H16",0.0,0.0,0.0,0.0
"M05,D19,H17",0.0,0.0,0.0,0.0
"M05,D19,H18",0.0,0.0,0.0,0.0
"M05,D19,H19",0.0,0.0,0.0,0.0
"M05,D19,H20",0.0,0.0,0.0,0.0
"M05,D19,H21",0.0,0.0,0.0,0.0
"M05,D19,H22",0.0,0.0,0.0,0.0
"M05,D19,H23",0.0,0.0,0.0,0.0
"M05,D19,H24",0.0,0.0,0.0,0.0
"M05,D20,H1",0.0,0.0,0.0,0.0
"M05,D20,H2",0.0,0.0,0.0,0.0
"M05,D20,H3",0.0,0.0,0.0,0.0
"M05,D20,H4",0.0,0.0,0.0,0.0
"M05,D20,H5",0.0,0.0,0.0,0.0
"M05,D20,H6",0.0,0.0,0.0,0.0
"M05,D20,H7",0.0,0.0,0.0,0.0
"M05,D20,H8",0.0,0.0,0.0,0.0
"M05,D20,H9",0.0,0.0,0.0,0.0
"M05,D20,H10",0.0,0.0,0.0,0.0
"M05,D20,H11",0.0,0.0,0.0,0.0
"M05,D20,H12",0.0,0.0,0.0,0.0
"M05,D20,H13",0.0,0.0,0.0,0.0
"M05,D20,H14",0.0,0.0,0.0,0.0
"M05,D20,H15",0.0,0.0,0.0,0.0
"M05,D20,H16",0.0,0.0,0.0,0.0
"M05,D20,H17",0.0,0.0,0.0,0.0
"M05,D20,H18",0.0,0.0,0.0,0.0
"M05,D20,H19",0.0,0.0,0.0,0.0
"M05,D20,H20",0.0,0.0,0.0,0.0
"M05,D20,H21",0.0,0.0,0.0,0.0
"M05,D20,H22",0.0,0.0,0.0,0.0
"M05,D20,H23",0.0,0.0,0.0,0.0
"M05,D20,H24",0.0,0.0,0.0,0.0
"M05,D21,H1",0.0,0.0,0.0,0.0
"M05,D21,H2",0.0,0.0,0.0,0.0
"M05,D21,H3",0.0,0.0,0.0,0.0
"M05,D21,H4",0.0,0.0,0.0,0.0
"M05,D21,H5",0.0,0.0,0.0,0.0
"M05,D21,H6",0.0,0.0,0.0,0.0
"M05,D21,H7",0.0,0.0,0.0,0.0
"M05,D21,H8",0.0,0.0,0.0,0.0
"M05,D21,H9",0.0,0.0,0.0,0.0
"M05,D21,H10",0.0,0.0,0.0,0.0
"M05,D21,H11",0.0,0.0,0.0,0.0
"M05,D21,H12",0.0,0.0,0.0,0.0
"M05,D21,H13",0.0,0.0,0.0,0.0
"M05,D21,H14",0.0,0.0,0.0,0.0
"M05,D21,H15",0.0,0.0,0.0,0.0
"M05,D21,H16",0.0,0.0,0.0,0.0
"M05,D21,H17",0.0,0.0,0.0,0.0
"M05,D21,H18",0.0,0.0,0.0,0.0
"M05,D21,H19",0.0,0.0,0.0,0.0
"M05,D21,H20",0.0,0.0,0.0,0.0
"M05,D21,H21",0.0,0.0,0.0,0.0
"M05,D21,H22",0.0,0.0,0.0,0.0
"M05,D21,H23",0.0,0.0,0.0,0.0
"M05,D21,H24",0.0,0.0,0.0,0.0
"M05,D22,H1",0.0,0.0,0.0,0.0
"M05,D22,H2",0.0,0.0,0.0,0.0
"M05,D22,H3",0.0,0.0,0.0,0.0
"M05,D22,H4",0.0,0.0,0.0,0.0
"M05,D22,H5",0.0,0.0,0.0,0.0
"M05,D22,H6",0.0,0.0,0.0,0.0
"M05,D22,H7",0.0,0.0,0.0,0.0
"M05,D22,H8",0.0,0.0,0.0,0.0
"M05,D22,H9",0.0,0.0,0.0,0.0
"M05,D22,H10",0.0,0.0,0.0,0.0
"M05,D22,H11",0.0,0.0,0.0,0.0
"M05,D22,H12",0.0,0.0,0.0,0.0
"M05,D22,H13",0.0,0.0,0.0,0.0
"M05,D22,H14",0.0,0.0,0.0,0.0
"M05,D22,H15",0.0,0.0,0.0,0.0
"M05,D22,H16",0.0,0.0,0.0,0.0
"M05,D22,H17",0.0,0.0,0.0,0.0
"M05,D22,H18",0.0,0.0,0.0,0.0
"M05,D22,H19",0.0,0.0,0.0,0.0
"M05,D22,H20",0.0,0.0,0.0,0.0
"M05,D22,H21",0.0,0.0,0.0,0.0
"M05,D22,H22",0.0,0.0,0.0,0.0
"M05,D22,H23",0.0,0.0,0.0,0.0
"M05,D22,H24",0.0,0.0,0.0,0.0
"M05,D23,H1",0.0,0.0,0.0,0.0
"M05,D23,H2",0.0,0.0,0.0,0.0
"M05,D23,H3",0.0,0.0,0.0,0.0
"M05,D23,H4",0.0,0.0,0.0,0.0
"M05,D23,H5",0.0,0.0,0.0,0.0
"M05,D23,H6",0.0,0.0,0.0,0.0
"M05,D23,H7",0.0,0.0,0.0,0.0
"M05,D23,H8",0.0,0.0,0.0,0.0
"M05,D23,H9",0.0,0.0,0.0,0.0
"M05,D23,H10",0.0,0.0,0.0,0.0
"M05,D23,H11",0.0,0.0,0.0,0.0
"M05,D23,H12",0.0,0.0,0.0,0.0
"M05,D23,H13",0.0,0.0,0.0,0.0
"M05,D23,H14",0.0,0.0,0.0,0.0
"M05,D23,H15",0.0,0.0,0.0,0.0
"M05,D23,H16",0.0,0.0,0.0,0.0
"M05,D23,H17",0.0,0.0,0.0,0.0
"M05,D23,H18",0.0,0.0,0.0,0.0
"M05,D23,H19",0.0,0.0,0.0,0.0
"M05,D23,H20",0.0,0.0,0.0,0.0
"M05,D23,H21",0.0,0.0,0.0,0.0
"M05,D23,H22",0.0,0.0,0.0,0.0
"M05,D23,H23",0.0,0.0,0.0,0.0
"M05,D23,H24",0.0,0.0,0.0,0.0
"M05,D24,H1",0.0,0.0,0.0,0.0
"M05,D24,H2",0.0,0.0,0.0,0.0
"M05,D24,H3",0.0,0.0,0.0,0.0
"M05,D24,H4",0.0,0.0,0.0,0.0
"M05,D24,H5",0.0,0.0,0.0,0.0
"M05,D24,H6",0.0,0.0,0.0,0.0
"M05,D24,H7",0.0,0.0,0.0,0.0
"M05,D24,H8",0.0,0.0,0.0,0.0
"M05,D24,H9",0.0,0.0,0.0,0.0
"M05,D24,H10",0.0,0.0,0.0,0.0
"M05,D24,H11",0.0,0.0,0.0,0.0
"M05,D24,H12",0.0,0.0,0.0,0.0
"M05,D24,H13",0.0,0.0,0.0,0.0
"M05,D24,H14",0.0,0.0,0.0,0.0
"M05,D24,H15",0.0,0.0,0.0,0.0
"M05,D24,H16",0.0,0.0,0.0,0.0
"M05,D24,H17",0.0,0.0,0.0,0.0
"M05,D24,H18",0.0,0.0,0.0,0.0
"M05,D24,H19",0.0,0.0,0.0,0.0
"M05,D24,H20",0.0,0.0,0.0,0.0
"M05,D24,H21",0.0,0.0,0.0,0.0
"M05,D24,H22",0.0,0.0,0.0,0.0
"M05,D24,H23",0.0,0.0,0.0,0.0
"M05,D24,H24",0.0,0.0,0.0,0.0
"M05,D25,H1",0.0,0.0,0.0,0.0
"M05,D25,H2",0.0,0.0,0.0,0.0
"M05,D25,H3",0.0,0.0,0.0,0.0
"M05,D25,H4",0.0,0.0,0.0,0.0
"M05,D25,H5",0.0,0.0,0.0,0.0
"M05,D25,H6",0.0,0.0,0.0,0.0
"M05,D25,H7",0.0,0.0,0.0,0.0
"M05,D25,H8",0.0,0.0,0.0,0.0
"M05,D25,H9",0.0,0.0,0.0,0.0
"M05,D25,H10",0.0,0.0,0.0,0.0
"M05,D25,H11",0.0,0.0,0.0,0.0
"M05,D25,H12",0.0,0.0,0.0,0.0
"M05,D25,H13",0.0,0.0,0.0,0.0
"M05,D25,H14",0.0,0.0,0.0,0.0
"M05,D25,H15",0.0,0.0,0.0,0.0
"M05,D25,H16",0.0,0.0,0.0,0.0
"M05,D25,H17",0.0,0.0,0.0,0.0
"M05,D25,H18",0.0,0.0,0.0,0.0
"M05,D25,H19",0.0,0.0,0.0,0.0
"M05,D25,H20",0.0,0.0,0.0,0.0
"M05,D25,H21",0.0,0.0,0.0,0.0
"M05,D25,H22",0.0,0.0,0.0,0.0
"M05,D25,H23",0.0,0.0,0.0,0.0
"M05,D25,H24",0.0,0.0,0.0,0.0
"M05,D26,H1",0.0,0.0,0.0,0.0
"M05,D26,H2",0.0,0.0,0.0,0.0
"M05,D26,H3",0.0,0.0,0.0,0.0
"M05,D26,H4",0.0,0.0,0.0,0.0
"M05,D26,H5",0.0,0.0,0.0,0.0
"M05,D26,H6",0.0,0.0,0.0,0.0
"M05,D26,H7",0.0,0.0,0.0,0.0
"M05,D26,H8",0.0,0.0,0.0,0.0
"M05,D26,H9",0.0,0.0,0.0,0.0
"M05,D26,H10",0.0,0.0,0.0,0.0
"M05,D26,H11",0.0,0.0,0.0,0.0
"M05,D26,H12",0.0,0.0,0.0,0.0
"M05,D26,H13",0.0,0.0,0.0,0.0
"M05,D26,H14",0.0,0.0,0.0,0.0
"M05,D26,H15",0.0,0.0,0.0,0.0
"M05,D26,H16",0.0,0.0,0.0,0.0
"M05,D26,H17",0.0,0.0,0.0,0.0
"M05,D26,H18",0.0,0.0,0.0,0.0
